# test subtest run checkout repeat value unit host
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10 receiver 1619814133 1619395200 003 31600000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10 receiver 1619814133 1619395200 004 30500000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10 receiver 1619814133 1619481600 000 32600000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10 receiver 1619814133 1619481600 001 33900000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10 receiver 1619814133 1619481600 002 33800000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10 receiver 1619814133 1619481600 003 33600000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10 receiver 1619814133 1619481600 004 31600000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10 receiver 1619814133 1619568000 000 30400000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10 receiver 1619814133 1619568000 001 31000000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10 receiver 1619814133 1619568000 002 32700000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10 receiver 1619814133 1619568000 003 33800000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10 receiver 1619814133 1619568000 004 33100000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10 receiver 1619814133 1619654400 000 30500000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10 receiver 1619814133 1619654400 001 32500000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10 receiver 1619814133 1619654400 002 30400000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10 receiver 1619814133 1619654400 003 30900000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10 receiver 1619814133 1619740800 000 29900000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10 receiver 1619814133 1619740800 001 32700000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10 receiver 1619814133 1619740800 002 30800000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10 receiver 1619814133 1619740800 003 33200000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10 receiver 1619814133 1619740800 004 31500000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1618704000 000 34400000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1618704000 001 34600000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1618704000 002 31000000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1618704000 003 33600000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1618704000 004 32700000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1618790400 000 34400000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1618790400 001 33900000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1618790400 002 33300000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1618790400 003 34200000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1618790400 004 33100000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1618876800 000 30600000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1618876800 001 32200000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1618876800 002 32400000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1618876800 003 35000000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1618876800 004 33600000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1618963200 000 34400000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1618963200 001 33100000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1618963200 002 32700000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1618963200 003 31900000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1618963200 004 33700000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619049600 000 33200000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619049600 001 35100000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619049600 002 31900000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619049600 003 33500000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619049600 004 32800000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619136000 000 31800000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619136000 001 34000000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619136000 002 32100000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619136000 003 33800000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619136000 004 32100000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619222400 000 31500000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619222400 001 33700000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619222400 002 33500000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619222400 003 32900000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619222400 004 30500000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619308800 000 35100000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619308800 001 31700000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619308800 002 33100000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619308800 003 32900000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619308800 004 31900000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619395200 000 34100000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619395200 001 30600000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619395200 002 34100000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619395200 003 32100000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619395200 004 33000000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619481600 000 33000000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619481600 001 31300000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619481600 002 33500000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619481600 003 33700000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619481600 004 35600000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619568000 000 31900000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619568000 001 32100000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619568000 002 31600000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619568000 003 34800000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619568000 004 34400000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619654400 000 33400000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619654400 001 34200000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619654400 002 32100000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619654400 003 34100000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619740800 000 34300000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619740800 001 32300000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619740800 002 31900000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619740800 003 33100000 bits/sec ot14
ssh_perform@lt13_iperf3_-6_-cfdd7:e83e:66bc:0456::36_-P10_-t10_-R receiver 1619814133 1619740800 004 31800000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1618704000 000 34600000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1618704000 001 32100000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1618704000 002 31900000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1618704000 003 31700000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1618704000 004 32800000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1618790400 000 33100000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1618790400 001 33600000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1618790400 002 30800000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1618790400 003 31600000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1618790400 004 29100000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1618876800 000 31000000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1618876800 001 31400000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1618876800 002 32800000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1618876800 003 31700000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1618876800 004 32200000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1618963200 000 33500000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1618963200 001 33100000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1618963200 002 30700000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1618963200 003 33800000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1618963200 004 31500000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619049600 000 33300000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619049600 001 31000000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619049600 002 33500000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619049600 003 34100000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619049600 004 31600000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619136000 000 32700000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619136000 001 31200000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619136000 002 31300000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619136000 003 30900000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619136000 004 34200000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619222400 000 33000000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619222400 001 32000000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619222400 002 32400000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619222400 003 32600000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619222400 004 32200000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619308800 000 33800000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619308800 001 34200000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619308800 002 34400000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619308800 003 30800000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619308800 004 30800000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619395200 000 32000000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619395200 001 33600000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619395200 002 32800000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619395200 003 32600000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619395200 004 32000000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619481600 000 33000000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619481600 001 36100000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619481600 002 32500000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619481600 003 32200000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619568000 000 32100000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619568000 001 30300000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619568000 002 32300000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619568000 003 29900000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619568000 004 32400000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619654400 000 31500000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619654400 001 34200000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619654400 002 30900000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619654400 003 32400000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619654400 004 32600000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619740800 000 31500000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619740800 001 31700000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619740800 002 32700000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619740800 003 32200000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10 receiver 1619814133 1619740800 004 32800000 bits/sec ot14
ssh_perform@lt13_iperf3_-c10.4.56.36_-P10_-t10_-R receiver 1619814133 1618704000 000 33800000 bits/sec ot14
